UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_LevelUP/Btn_LevelUp,UIRoot2D/NormalPanel/BattleWin/Go_TeamSkill/Btn_TeamSkill,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_3,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_0,UIRoot2D/NormalPanel/HeroListWin/Btn_Back,UIRoot2D/NormalPanel/GuildWar5V5BattleWin/Go_Player/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_1,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_strengthen,UIRoot2D/NormalPanel/HeroInfoWin/Go_ToggleList/Tog_Equip,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_faststrengthen,UIRoot2D/NormalPanel/QuestWin/Go_Quest/Go_QuestList/Go_ScrollRect/Go_Content/Go_AchievementItem_01/Btn_Reward,UIRoot2D/NormalPanel/UGCBattleWin/Go_GlobalSkill/Btn_GlobalSkill_0,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_2,UIRoot2D/NormalPanel/BossInvadeBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/DuelistBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_AttributeTip/Go_ItemList/Go_Item_0,UIRoot2D/NormalPanel/MainWin/Go_Menu/Msk_DisplayArea/Grid/Btn_Hero,UIRoot2D/NormalPanel/RobWin/Go_Rob/Go_TreasureList/Go_Layout/Go_TreasureListItem_Win_Rob(Clone),vip
24,46,0,0,25,0,0,2,28,22,23,0,0,0,0,0,25,80,False
1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,False
9,6,0,0,6,0,0,0,7,3,6,0,0,240,0,1,6,0,False
19,30,0,0,15,0,0,0,18,22,35,0,0,26,9,0,19,14,False
10,3,0,0,2,0,0,0,7,4,2,0,0,238,0,0,3,0,False
22,38,0,0,25,0,0,0,38,86,46,0,0,1859,0,0,36,98,False
14,5,0,0,6,0,0,1,4,5,6,0,0,0,0,0,10,0,False
54,148,0,144,95,0,111,2,125,71,32,74,96,5163,2041,1126,89,166,False
32,67,0,31,58,0,51,4,65,48,65,6,0,1047,354,0,73,122,False
31,24,0,130,19,0,234,1,18,22,14,8,0,18,0,0,22,0,False
16,7,0,0,15,0,0,1,17,23,7,0,0,0,0,3,19,0,False
38,27,0,8,32,0,72,0,28,42,26,9,0,87,5,1,37,24,False
19,18,0,15,16,0,0,0,28,24,25,0,0,8,0,0,19,0,False
10,21,0,64,2,0,0,2,5,2,3,2,0,0,0,0,4,0,False
53,18,0,0,33,0,0,2,57,63,34,0,0,291,12,0,37,156,False
69,120,0,111,128,83,127,1,66,78,36,56,0,491,293,0,138,210,False
33,24,0,0,10,0,0,10,31,36,24,0,0,2,0,0,19,0,False
18,6,0,0,8,0,0,0,9,14,7,0,0,35,0,1,10,0,False
22,136,0,31,45,0,0,0,39,28,48,2,0,1860,150,0,59,74,True
15,31,0,24,8,0,20,74,11,8,6,0,0,0,251,17,10,0,False
10,25,0,43,12,0,0,234,16,1,1,3,0,0,0,0,14,0,False
34,13,0,0,19,0,0,1,47,50,30,0,0,28,0,2,22,78,False
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,46,0,8,29,0,24,0,20,28,29,14,0,38,0,0,32,8,False
68,142,0,78,288,0,70,24,102,79,55,18,0,137,47,12,286,254,False
27,17,0,33,7,0,30,19,40,59,31,0,0,123,0,36,20,8,False
8,54,0,0,15,0,0,48,10,5,18,0,0,33,60,9,18,0,False
2,14,0,5,1,0,0,160,3,1,12,2,0,0,146,0,2,0,False
19,52,0,16,14,0,35,103,15,0,13,2,0,0,0,0,16,0,False
37,56,0,0,43,0,0,0,37,60,47,0,0,63,0,0,57,0,False
11,17,0,0,5,0,0,39,2,2,3,0,0,0,0,31,9,0,False
33,25,0,157,32,0,40,1132,53,3,17,5,0,668,29,0,40,0,False
17,11,0,38,29,0,181,0,29,22,14,26,0,27,12,0,26,10,False
2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,False
2,3,0,0,2,0,0,7,4,2,0,0,0,0,0,0,2,6,False
15,48,0,34,11,0,0,102,6,4,10,0,0,546,0,0,19,16,False
76,58,0,111,48,0,60,1,76,213,45,1,0,195,110,1,52,6,False
77,36,0,2,140,0,2,2,82,89,86,2,0,2083,1602,2,134,62,False
41,24,0,53,35,0,21,0,59,46,63,8,0,797,214,0,40,82,False
16,61,0,66,25,0,21,1,42,21,46,2,0,166,0,0,30,0,False
70,140,0,14,75,0,49,0,74,248,84,7,0,618,0,238,84,154,False
27,88,18,86,69,0,65,0,53,31,66,130,5,24,2,21,69,52,False
15,23,0,384,24,0,31,0,15,59,38,193,0,1291,0,25,36,28,False
39,24,0,65,43,0,30,32,37,106,46,11,0,300,0,3,35,8,False
38,40,0,22,44,0,67,2,69,34,37,25,0,11,0,458,51,0,False
77,43,0,43,31,0,35,304,79,0,23,0,0,199,60,299,45,24,False
46,44,0,0,46,0,0,2,32,55,38,0,0,393,84,42,55,12,False
17,59,0,0,27,0,0,0,24,29,27,0,0,1270,0,0,44,0,False
68,42,0,68,98,0,76,270,74,67,66,20,0,653,406,1335,105,26,False
31,9,0,0,40,0,0,4,47,34,25,0,0,458,0,0,47,40,False
82,90,0,84,66,0,94,39,128,83,61,4,0,808,0,0,70,20,False
28,60,0,63,21,0,62,4,31,105,34,24,0,412,0,0,22,0,False
5,14,0,0,4,0,0,0,6,8,8,0,0,43,0,0,4,0,False
21,114,0,0,16,0,0,0,26,86,39,0,0,451,0,0,19,0,False
52,107,0,66,65,0,66,1,47,196,46,70,0,1078,0,117,66,12,True
44,87,0,4,48,0,174,77,62,9,90,9,37,838,44,38,49,50,True
17,5,0,0,6,0,0,54,7,1,6,0,0,4,0,0,6,0,False
16,8,0,0,27,0,0,0,17,20,20,0,0,735,0,0,31,78,False
49,38,0,0,63,0,0,0,52,178,45,0,0,562,0,1,68,34,False
16,10,0,0,8,0,0,13,17,22,10,0,0,66,0,151,17,0,False
51,37,0,44,56,0,0,33,60,65,31,0,0,48,54,0,52,18,False
15,1,0,0,10,0,0,0,17,18,11,0,0,3,0,0,10,4,False
70,55,0,177,60,0,105,0,105,84,64,51,0,2020,690,0,66,54,False
18,49,0,98,23,0,86,1,23,17,27,16,0,566,207,0,28,10,False
10,8,0,0,18,0,0,2,13,21,12,0,0,216,0,89,20,0,False
4,2,0,0,8,0,0,22,2,2,2,0,0,84,0,12,8,0,False
71,62,0,0,22,0,3,3,56,65,43,26,0,406,196,0,28,4,False
5,0,0,0,6,0,0,14,8,0,1,0,0,0,0,0,6,0,False
34,45,0,0,16,0,0,0,23,21,12,0,0,0,0,0,20,0,False
61,36,0,31,29,0,0,11,62,54,40,3,0,504,163,0,34,56,False
35,16,0,8,21,0,0,39,26,15,18,1,0,162,0,0,34,0,False
3,2,0,0,2,0,0,0,10,4,4,0,0,0,0,0,3,0,False
22,42,0,102,36,0,82,0,25,23,21,12,0,560,0,0,35,4,False
8,4,0,23,4,0,0,0,8,3,14,1,0,0,0,0,6,0,False
29,56,0,46,65,0,10,0,76,32,42,8,16,50,88,0,58,104,False
13,8,0,99,15,0,29,0,13,18,37,22,0,203,0,0,14,0,False
17,8,0,0,16,0,0,6,18,28,9,0,0,127,0,102,20,0,False
32,41,0,96,28,2,110,0,42,29,67,12,0,214,15,0,29,112,False
28,35,0,54,14,0,69,4,27,30,15,22,0,0,0,0,14,0,False
4,3,0,0,7,0,0,84,3,2,10,0,0,0,0,0,5,0,False
70,206,0,49,81,0,51,0,71,81,78,12,0,193,392,0,92,104,False
40,24,0,6,34,0,30,0,45,49,45,6,0,813,60,1,37,6,False
4,4,0,0,6,0,0,21,4,8,1,0,0,0,0,0,3,0,False
39,200,0,11,218,580,24,0,135,28,92,83,204,2712,2307,18,227,622,False
43,164,0,40,67,0,115,3,89,66,76,38,0,652,328,0,81,146,True
51,22,0,286,19,0,157,0,35,32,23,6,0,409,0,0,25,0,False
32,55,0,284,60,0,76,0,39,33,63,2,0,35,0,1,61,206,False
53,33,0,16,45,0,35,1,60,58,31,31,0,350,111,0,50,0,False
21,18,0,0,9,0,0,119,7,0,6,0,0,241,0,2,14,0,False
20,15,0,0,13,0,0,0,10,8,12,0,0,0,0,0,18,0,False
6,5,0,41,6,0,0,0,11,7,7,1,0,0,0,0,9,0,False
2,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,9,0,False
34,69,0,0,61,0,0,0,52,31,76,0,0,799,180,0,58,184,True
34,61,0,35,24,0,0,7,26,22,23,1,0,224,0,0,26,0,False
0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
43,80,106,323,123,0,12,0,67,33,63,224,128,1053,1173,28,133,150,False
3,16,0,24,13,0,0,0,14,0,31,0,0,42,12,22,13,0,False
52,39,0,15,33,0,0,4,59,53,40,0,0,23,419,6,37,14,False
48,45,0,48,31,0,24,4,41,87,28,0,0,108,10,0,37,0,False
14,24,0,35,33,0,39,0,17,51,24,11,0,292,0,60,34,0,False
46,36,0,12,38,0,70,1934,58,2,28,7,0,859,23,0,40,18,False
72,105,0,56,51,0,27,7,73,79,58,16,0,579,21,0,55,36,False
42,16,0,40,23,0,28,0,20,67,25,10,0,291,0,0,26,12,False
8,2,0,0,3,0,0,0,7,7,0,0,0,0,0,0,4,26,False
39,75,0,84,88,0,13,64,52,40,38,8,0,5,0,2,89,18,False
16,9,0,0,21,0,0,17,28,30,24,0,0,1,9,0,29,0,False
13,52,0,0,18,0,0,0,1,23,19,0,0,0,0,0,19,4,False
16,9,0,0,14,0,0,0,13,16,5,0,0,0,0,31,18,0,False
143,108,0,57,273,0,19,0,124,201,48,10,0,4110,136,0,290,242,False
54,45,0,187,45,0,61,0,50,48,84,54,0,609,0,0,44,8,False
16,61,0,0,27,0,0,1,17,26,31,0,0,890,82,0,29,0,False
13,14,0,35,20,0,0,0,11,0,14,1,0,203,81,0,19,0,False
49,42,0,109,39,0,27,0,54,60,50,12,0,601,65,0,41,38,False
82,57,0,139,130,0,38,6,73,84,59,31,0,882,9,0,137,8,False
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
75,39,0,51,48,0,47,3,117,75,112,20,0,912,0,0,58,128,False
107,40,0,74,68,0,1,572,67,49,77,50,0,0,80,0,72,0,False
29,52,0,133,30,0,63,7,30,23,17,8,0,0,0,0,38,0,False
5,8,0,0,2,0,0,0,3,0,3,0,0,0,0,0,4,0,False
31,29,0,17,96,0,37,3,36,43,48,52,40,359,2,1,100,88,False
65,24,0,5,25,0,0,2,30,28,38,0,0,250,43,2,33,0,False
35,32,0,18,82,0,12,1,45,13,45,2,0,757,375,5,82,96,True
70,112,0,153,96,0,74,5,68,50,101,86,0,86,538,1,98,94,True
6,53,0,33,12,0,0,63,20,14,11,1,0,469,0,0,17,0,False
3,10,0,0,8,0,0,0,4,0,2,0,0,0,0,0,9,0,False
98,44,0,183,73,0,154,0,89,99,64,26,0,888,0,0,72,40,False
26,14,0,29,11,0,0,11,28,21,30,0,0,270,281,0,12,0,False
18,14,0,43,22,0,0,15,28,14,31,1,0,12,0,0,30,10,False
57,14,0,0,39,0,0,0,50,55,36,0,0,18,25,0,42,0,False
23,29,0,0,34,0,0,2,47,27,38,0,0,22,76,0,27,84,False
14,34,0,50,16,0,26,0,12,15,14,34,0,215,0,0,15,2,False
51,122,0,0,172,0,0,0,109,66,85,8,0,2652,102,0,176,128,False
0,17,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,False
31,19,0,38,34,0,0,1,46,31,22,1,0,152,2,0,33,0,False
124,86,0,88,78,0,60,17,108,378,96,9,0,597,149,0,97,38,False
55,154,0,87,167,0,130,153,109,73,73,12,0,79,141,0,176,104,False
67,37,0,188,10,0,36,0,72,67,35,10,0,114,0,0,53,38,False
23,53,0,25,38,0,29,1,49,47,88,7,0,51,15,97,38,52,False
59,68,0,45,66,0,92,0,65,67,45,24,26,631,0,0,64,48,False
47,59,0,151,26,0,58,1,75,47,66,77,0,99,56,0,28,104,False
80,55,0,27,62,0,2,0,50,83,80,14,0,903,0,6,74,254,False
25,37,0,60,44,0,21,0,31,32,28,20,0,390,159,0,45,0,False
1,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,False
23,14,0,0,12,0,0,0,8,7,13,0,0,2,0,0,15,0,False
15,4,0,0,5,0,0,2,8,6,5,0,0,0,0,0,9,0,False
50,29,0,43,35,0,27,0,55,58,24,6,0,896,0,0,32,20,False
13,6,0,0,14,0,0,0,13,11,5,0,0,0,0,0,16,0,False
40,40,0,67,109,0,54,4,71,141,43,34,0,1176,163,0,112,32,False
82,143,0,102,86,0,112,3,105,177,114,47,0,338,239,34,89,128,False
7,14,0,0,8,0,0,27,6,1,9,0,0,307,0,0,12,0,False
63,98,0,78,37,0,13,2,50,210,77,8,0,919,402,498,40,10,False
8,2,0,0,5,0,0,1,3,1,4,0,0,0,0,0,6,0,False
16,53,0,88,7,0,67,0,17,13,30,29,0,114,7,0,9,8,False
53,35,0,63,62,0,1,8,30,40,59,8,0,1113,0,0,74,82,False
29,97,0,68,25,0,32,0,45,32,48,46,0,129,63,0,22,108,True
42,17,0,44,42,0,0,1,60,61,43,3,0,290,0,0,49,26,False
56,82,0,31,37,0,41,0,82,55,122,12,0,687,0,0,42,134,False
91,150,0,60,254,0,153,1,230,89,108,68,0,1188,391,1,267,537,True
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,2,0,0,5,0,0,4,5,5,0,0,0,0,0,0,9,0,False
121,145,0,100,185,0,121,241,171,71,92,19,0,1493,3393,1,193,218,False
23,33,0,164,29,0,112,0,38,29,17,48,0,426,0,0,29,16,False
85,44,0,27,78,0,0,4,70,91,61,0,0,424,43,98,100,72,False
39,77,0,163,33,0,92,21,43,38,32,1,0,736,0,0,42,0,False
78,168,0,47,3,0,64,497,98,80,102,52,0,1836,718,381,118,144,False
46,57,0,16,38,0,19,207,28,24,27,6,0,29,186,0,43,0,False
23,135,0,4,13,0,31,1,101,89,105,2,0,1612,379,19,118,380,False
22,14,0,75,7,0,0,2,21,17,15,1,0,7,0,0,9,0,False
83,50,0,70,115,0,52,7,76,94,61,78,0,755,43,599,117,84,False
30,45,0,95,55,0,64,0,60,27,39,30,0,1557,34,14,58,168,False
8,2,0,0,6,0,0,0,6,6,3,0,0,0,0,0,6,0,False
39,37,0,26,15,0,0,1,33,33,14,0,0,173,0,0,26,0,False
26,13,0,0,12,0,0,11,4,8,5,0,0,0,0,0,14,0,False
11,52,0,46,15,0,22,0,14,0,24,3,0,178,0,0,16,0,False
19,45,0,42,23,0,68,0,14,16,33,86,0,684,138,0,23,50,False
36,21,0,28,14,0,0,17,41,39,29,6,0,224,60,0,15,0,False
20,51,0,19,18,0,43,0,15,31,15,8,0,0,269,0,18,6,False
55,51,0,7,47,0,36,6,52,123,65,1,0,178,11,188,55,38,False
37,159,0,34,77,0,28,0,45,55,88,12,0,117,3,0,80,176,False
24,30,0,81,17,0,0,617,25,0,16,6,0,94,131,0,22,0,False
24,12,0,0,17,0,0,2,31,25,29,0,0,418,0,0,17,0,False
18,41,0,102,38,0,55,3,21,32,34,9,0,547,0,125,39,2,False
73,59,0,72,118,0,35,2,102,125,87,12,0,988,839,2,128,138,False
54,116,0,52,83,0,35,0,46,49,60,40,0,937,292,0,82,60,False
81,69,0,149,83,0,76,1,131,340,113,37,0,484,220,45,88,84,False
54,55,0,64,45,0,65,4,54,91,57,16,0,33,34,0,41,80,False
31,31,0,90,26,0,60,1,48,36,31,58,0,23,0,0,32,62,False
17,23,0,19,9,0,0,0,20,19,14,0,0,149,0,0,10,0,False
84,133,0,463,73,0,218,1881,108,3,67,12,0,634,209,0,69,28,False
22,13,0,0,15,0,0,456,24,1,14,0,0,86,0,0,18,0,False
29,96,0,144,35,0,123,0,40,44,65,54,0,1323,72,0,48,34,False
43,113,0,40,86,0,172,31,58,50,60,47,73,179,87,0,88,148,False
3,7,0,0,4,0,0,0,1,0,0,0,0,0,0,0,6,0,False
68,145,0,92,65,0,66,29,69,61,72,13,0,2130,525,0,63,98,False
85,153,0,10,92,0,252,36,146,91,111,32,0,560,171,25,106,270,False
40,37,0,32,23,0,0,5,58,57,16,0,0,497,0,0,29,0,False
114,29,0,184,40,0,0,0,110,111,64,0,0,68,0,0,53,14,False
11,13,0,0,4,0,0,0,3,0,5,0,0,0,0,0,9,0,False
9,1,0,0,5,0,0,0,1,0,4,0,0,0,0,0,6,0,False
67,34,0,81,67,0,0,1,98,72,27,5,0,89,20,203,79,84,False
19,11,0,14,5,0,0,4,6,16,29,0,0,40,2,0,16,0,False
94,29,0,47,46,0,11,0,35,29,66,3,0,57,0,0,52,42,False
7,0,0,0,8,0,0,0,10,8,13,0,0,58,0,0,10,12,False
57,77,0,217,112,0,86,0,94,70,88,6,0,637,76,398,115,156,False
22,2,0,0,12,0,0,3,26,21,10,0,0,72,0,0,13,0,False
25,11,0,0,8,0,0,1,2,9,7,0,0,0,0,0,19,0,False
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False
24,23,0,11,16,0,0,2,3,6,6,1,0,697,0,0,13,0,False
44,106,0,50,48,0,136,4,36,55,40,38,0,123,8,0,45,16,False
54,181,0,104,61,0,57,2,119,57,116,38,6,93,218,0,68,124,True
63,25,0,20,50,0,24,33,49,64,44,2,0,435,273,3,57,0,False
83,85,0,862,76,0,350,4,74,84,59,134,0,203,6,0,93,8,True
69,51,0,101,44,0,59,15,79,74,38,15,0,257,398,166,54,66,False
81,124,0,151,64,0,73,0,58,101,74,11,0,820,22,0,65,156,False
62,70,0,33,33,0,12,1017,41,8,63,8,0,185,0,3,41,0,True
10,13,0,20,8,0,25,0,14,23,36,0,0,132,0,93,8,0,False
17,10,0,25,10,0,0,6,14,12,9,0,0,71,0,41,15,0,False
68,66,0,101,26,0,52,0,61,68,43,8,0,48,0,61,31,8,False
61,124,0,44,47,0,140,1336,70,2,49,20,0,1203,57,3,54,16,False
143,172,0,261,91,0,66,0,132,128,82,18,0,487,36,1,97,100,False
20,17,0,68,21,0,10,1,32,40,47,4,0,27,0,0,22,48,False
58,170,0,132,63,0,115,931,107,1,77,54,0,2782,269,270,108,38,False
28,10,0,38,32,0,28,167,38,26,24,9,0,61,3,0,32,22,False
9,2,0,0,9,0,0,1,4,3,4,0,0,0,0,0,12,0,False
42,120,0,67,52,0,77,7,99,38,90,30,0,1486,329,93,64,128,False
69,36,0,77,38,0,57,0,78,231,56,14,0,357,0,0,38,46,False
118,133,0,42,120,0,162,37,168,105,100,11,0,859,6,1,132,52,True
54,69,0,153,96,0,44,1,68,64,55,23,0,990,0,0,99,64,False
40,62,0,25,26,0,1,0,20,39,21,17,0,162,0,81,28,0,False
100,215,0,248,162,0,43,20,119,126,111,98,0,2200,64,0,170,196,False
82,244,0,462,107,0,320,0,129,75,101,252,0,591,195,2,132,110,False
30,36,0,38,15,0,29,45,24,35,11,1,0,264,0,261,17,0,False
37,55,0,72,30,0,44,7,25,38,12,5,0,31,0,114,30,0,False
68,47,0,77,95,0,38,1,65,76,83,7,0,1113,147,0,97,32,False
8,7,0,0,2,0,0,10,4,0,2,0,0,0,0,13,13,0,False
34,32,0,38,33,0,48,0,32,34,32,12,0,156,0,0,33,0,False
25,10,0,17,22,0,0,12,7,11,7,1,0,48,0,54,25,0,False
65,113,0,79,51,0,111,1,73,83,71,8,0,761,36,3,55,70,True
71,44,0,82,86,0,25,0,73,87,51,17,0,1042,0,18,81,100,False
2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,3,0,False
129,121,0,106,106,0,77,0,101,129,86,5,0,59,17,1,118,66,False
10,4,0,0,6,0,0,0,10,14,3,0,0,0,0,0,6,4,False
51,17,0,37,23,0,0,0,36,41,25,1,0,11,0,0,29,0,False
68,36,0,89,70,0,47,1,61,64,43,45,0,40,11,0,70,40,False
53,42,0,83,72,0,32,175,63,41,46,20,0,209,549,0,84,46,False
31,17,0,45,12,0,0,0,26,31,9,0,0,413,0,153,16,0,False
23,12,0,0,8,0,0,238,15,3,9,0,0,0,0,0,12,0,False
49,32,0,29,31,0,0,0,37,41,55,3,0,454,0,0,36,6,False
65,122,0,318,60,0,165,1,49,147,50,12,0,362,0,0,64,8,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,False
22,20,0,0,22,0,0,59,37,44,54,0,0,0,0,0,24,76,False
27,50,0,44,31,0,0,83,20,14,22,1,0,182,59,85,37,0,False
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
39,19,0,0,35,0,44,0,56,53,33,4,0,170,120,0,31,18,False
155,281,0,171,200,0,217,0,218,546,143,116,0,1655,218,18,226,350,True
25,0,0,6,9,0,0,0,0,0,11,2,0,0,0,0,13,0,False
34,18,0,6,29,0,0,1,19,22,19,1,0,1,0,0,34,0,False
12,21,0,0,4,0,0,16,9,6,0,0,0,201,0,0,4,0,False
32,26,0,48,28,0,0,1,7,6,20,0,0,174,0,0,33,0,False
26,35,0,37,26,0,0,0,38,60,9,1,0,0,0,0,25,38,False
38,77,0,61,35,0,0,5,25,37,28,0,0,70,0,0,46,0,False
14,11,0,0,15,0,0,0,4,1,6,0,0,37,0,0,19,0,False
13,44,0,131,38,0,96,0,14,30,26,18,0,444,0,0,39,36,False
0,29,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,False
121,85,0,100,101,0,33,7,126,139,121,5,0,837,413,0,119,70,False
7,8,0,0,11,0,0,1,10,15,7,0,0,0,0,36,15,0,False
70,141,0,146,167,0,19,3,113,89,136,17,0,2352,405,0,188,188,False
4,2,0,0,9,0,0,0,3,6,7,0,0,0,0,0,9,0,False
46,25,0,37,37,0,0,0,21,26,31,0,0,64,0,3,44,0,False
7,15,0,0,5,0,0,0,1,0,0,0,0,0,0,0,11,0,False
32,52,0,93,32,0,32,1019,44,15,34,39,0,461,0,0,29,16,False
144,204,0,394,138,0,96,7,125,125,121,82,0,1495,282,30,147,138,False
3,11,0,0,5,0,0,0,5,6,20,0,0,370,0,0,5,0,False
62,100,0,295,37,0,76,0,36,41,40,6,0,85,15,0,50,2,False
69,51,0,41,36,0,0,55,37,83,60,0,0,110,11,0,48,22,False
133,89,0,75,76,0,125,4,92,95,64,1,0,611,0,0,104,14,False
2,21,0,0,5,0,0,0,2,0,0,0,0,0,0,0,10,0,False
26,14,0,0,19,0,0,75,10,8,9,0,0,179,0,0,22,0,False
25,1,0,0,19,0,0,0,1,5,12,0,0,0,0,0,24,0,False
122,112,0,711,140,0,104,11,107,122,102,101,0,1275,34,151,143,56,False
97,199,0,43,126,0,199,5,143,119,143,47,0,296,157,0,141,108,False
130,146,0,299,194,0,169,0,138,129,71,73,0,1255,46,6,190,124,False
11,21,0,29,22,0,0,1,9,3,8,1,0,180,0,0,20,0,False
19,43,0,0,14,0,0,12,15,16,9,0,0,17,0,5,26,0,False
3,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,False
56,35,0,14,78,0,0,22,65,17,54,1,0,668,153,157,92,36,False
32,127,0,128,40,0,58,0,68,34,106,16,0,926,40,35,56,142,False
69,1,0,104,35,0,0,295,44,73,33,18,0,298,5,0,42,0,False
33,13,0,14,17,0,0,0,5,0,11,1,0,149,0,0,23,0,False
47,41,0,68,71,0,32,0,47,40,82,7,0,29,7,0,91,10,True
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
21,20,0,0,11,0,0,14,11,7,4,0,0,0,0,0,15,0,False
86,102,0,57,75,0,53,25,110,27,87,17,0,1496,84,0,94,136,False
65,42,0,31,28,0,0,1,54,48,38,0,0,860,0,0,57,0,False
4,3,0,0,10,0,0,0,4,0,1,0,0,0,0,0,15,0,False
37,50,0,32,59,0,0,54,77,51,52,1,0,1101,0,141,72,8,False
31,26,0,19,26,0,0,0,6,0,22,1,0,0,0,0,31,0,False
23,28,0,0,18,0,0,188,16,0,11,0,0,0,0,0,24,0,False
103,202,0,76,147,0,39,2,114,91,126,17,0,2115,0,0,170,256,False
119,1,0,126,100,0,49,1,134,140,58,24,0,1193,0,0,107,28,False
71,106,0,89,38,0,42,2,60,68,36,5,0,2371,560,0,46,8,False
115,141,0,147,136,0,97,0,111,95,105,11,0,1455,32,0,141,94,False
30,29,0,33,38,0,0,0,36,2,42,0,0,55,249,222,44,0,False
68,56,0,69,42,0,46,1,53,71,47,28,0,538,0,0,49,0,False
27,25,0,33,30,0,0,7,22,10,15,11,0,604,0,102,35,0,False
70,87,0,128,98,0,102,304,36,27,20,26,0,266,161,247,102,18,False
24,11,0,0,19,0,0,0,12,33,15,0,0,4,0,19,23,0,False
102,213,0,204,379,0,159,2,246,255,134,36,0,2058,4871,0,392,322,True
85,60,0,150,55,0,50,1,62,66,83,23,0,381,0,0,62,14,False
156,103,0,113,176,0,73,9,105,196,104,21,0,1716,191,23,194,74,False
15,6,0,0,8,0,0,1,2,2,6,0,0,0,0,0,13,0,False
3,3,0,0,9,0,0,0,2,0,5,0,0,0,0,1,11,0,False
2,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,False
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False
9,12,0,0,7,0,0,0,4,0,5,0,0,0,0,3,16,0,False
53,32,0,27,27,0,0,3,43,39,27,0,0,11,76,0,34,0,False
36,16,0,0,24,0,0,4,15,31,14,0,0,47,0,0,29,0,False
32,29,0,0,26,0,0,0,26,30,37,0,0,5,0,17,32,0,False
111,47,0,198,70,0,60,27,56,57,78,3,0,1380,273,0,71,40,False
84,29,0,0,49,0,0,0,75,79,36,0,0,23,0,1,59,0,False
23,9,0,39,29,0,0,150,8,3,11,0,0,41,0,0,34,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False
112,237,0,60,10,0,56,0,100,115,92,8,0,1547,255,0,112,30,False
105,111,0,103,104,0,42,5,103,71,44,15,0,630,53,0,125,44,False
75,82,0,282,151,0,103,6,60,82,76,12,0,502,261,515,161,32,False
12,18,0,0,9,0,0,28,2,2,1,0,0,0,0,0,13,0,False
19,29,0,7,24,0,0,0,14,17,16,1,0,129,0,82,29,0,False
28,26,0,0,27,0,0,0,16,20,13,0,0,173,0,141,36,0,False
57,42,0,0,46,0,0,29,29,89,57,0,0,689,0,2,54,4,False
91,103,0,94,129,0,112,22,80,70,121,32,0,233,38,54,146,64,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
24,2,0,0,14,0,0,0,21,20,11,0,0,0,0,0,19,0,False
8,17,0,0,12,0,0,1,5,3,5,0,0,11,0,0,16,0,False
4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,False
48,34,0,26,31,0,0,1,22,15,26,1,0,63,53,4,38,0,False
2,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,False
50,107,0,74,45,0,46,0,38,31,62,60,0,25,0,0,48,48,False
113,115,0,189,149,0,113,38,71,97,100,29,0,582,0,2,155,48,False
27,15,0,0,16,0,0,1,10,12,11,0,0,0,0,16,24,0,False
10,17,0,0,10,0,0,0,6,5,10,0,0,0,0,0,13,0,False
31,17,0,46,23,0,0,0,23,46,14,0,0,50,0,0,28,0,False
24,21,0,0,25,0,0,20,16,21,11,0,0,78,0,0,30,0,False
